# k1 k2 k3 mean_bk mean_bk_smooth
0.045 0.285 0.285 1.586439306703184033e+06 1.609828458526454633e+06
0.045 0.285 0.295 1.716975669738612371e+06 1.711866038855009014e+06
0.045 0.295 0.295 1.507236184918079991e+06 1.500716530809777323e+06
0.055 0.055 0.055 1.006078379745760933e+07 1.369486812114506401e+07
0.055 0.055 0.065 1.114804296488698758e+07 1.292377722818784416e+07
0.055 0.055 0.075 1.215568437590325624e+07 1.396105875899013132e+07
0.055 0.055 0.085 1.472943786412361450e+07 1.693753136741176993e+07
0.055 0.055 0.095 2.144225715197272971e+07 2.204649918031464890e+07
0.055 0.055 0.105 2.819499589526039734e+07 2.954533716001017392e+07
0.055 0.065 0.065 8.749810877845805138e+06 1.123626499293286726e+07
0.055 0.065 0.075 7.185362461386132985e+06 1.101134859218454175e+07
0.055 0.065 0.085 1.100263414782452770e+07 1.222039725762620941e+07
0.055 0.065 0.095 1.570713651772767864e+07 1.491363946933131292e+07
0.055 0.065 0.105 2.067689593354927003e+07 1.920178141819253564e+07
0.055 0.065 0.115 2.596059525578386337e+07 2.524515267610939965e+07
0.055 0.075 0.075 5.730820739201989956e+06 9.645383713867278770e+06
0.055 0.075 0.085 7.902275049631175585e+06 9.592720439831212163e+06
0.055 0.075 0.095 1.038164417180350609e+07 1.075303306607136503e+07
0.055 0.075 0.105 1.429892250083462521e+07 1.312029748069018871e+07
0.055 0.075 0.115 1.835602013663995638e+07 1.674876608053101599e+07
0.055 0.075 0.125 2.271829598578673229e+07 2.173589134650979936e+07
0.055 0.085 0.085 8.415109884413616732e+06 8.427896099844282493e+06
0.055 0.085 0.095 7.654784588005828671e+06 8.437070771167773753e+06
0.055 0.085 0.105 9.099350308990987018e+06 9.495012206192223355e+06
0.055 0.085 0.115 1.229171266206813604e+07 1.156646867735812627e+07
0.055 0.085 0.125 1.566542321732651256e+07 1.467156040326086991e+07
0.055 0.085 0.135 1.888934562975038216e+07 1.886809612194495276e+07
0.055 0.095 0.095 6.249031808646028861e+06 7.429121360096557066e+06
0.055 0.095 0.105 6.672706549333912320e+06 7.463770346107616089e+06
0.055 0.095 0.115 7.567090221168844961e+06 8.414534944565305486e+06
0.055 0.095 0.125 9.415561251636110246e+06 1.023335771183258109e+07
0.055 0.095 0.135 1.304693133706123568e+07 1.292057984329091012e+07
0.055 0.095 0.145 1.586494098306742124e+07 1.650901629410808533e+07
0.055 0.105 0.105 5.649710560729060322e+06 6.586857302991245873e+06
0.055 0.105 0.115 5.972321013360640034e+06 6.633641108073238283e+06
0.055 0.105 0.125 7.017215517877248116e+06 7.486306392864448950e+06
0.055 0.105 0.135 8.515532790041692555e+06 9.092828262179812416e+06
0.055 0.105 0.145 1.114330934562533163e+07 1.144243634186970256e+07
0.055 0.105 0.155 1.320485494726776518e+07 1.455209321978603862e+07
0.055 0.115 0.115 4.824315873156503774e+06 5.867911337805202231e+06
0.055 0.115 0.125 5.320594347000706010e+06 5.921247906556319445e+06
0.055 0.115 0.135 6.368045901725321077e+06 6.687804663639136590e+06
0.055 0.115 0.145 7.771905237624113448e+06 8.116085141523475759e+06
0.055 0.115 0.155 1.018866645375223644e+07 1.018936194600860029e+07
0.055 0.115 0.165 1.277513152360640280e+07 1.291449373311572149e+07
0.055 0.125 0.125 4.738180297698786482e+06 5.250068080705510452e+06
0.055 0.125 0.135 4.849485525546967052e+06 5.307204925754395314e+06
0.055 0.125 0.145 6.179524449772908352e+06 5.999139979182852432e+06
0.055 0.125 0.155 7.653634099421750754e+06 7.277052965001300909e+06
0.055 0.125 0.165 9.877830410801516846e+06 9.121315426945883781e+06
0.055 0.125 0.175 1.171763672426831909e+07 1.153234315331750177e+07
0.055 0.135 0.135 4.421173457596218213e+06 4.716447446087900549e+06
0.055 0.135 0.145 5.134862468068239279e+06 4.775774854289468378e+06
0.055 0.135 0.155 5.739297399505355395e+06 5.403150671659511514e+06
0.055 0.135 0.165 7.148698461041095667e+06 6.553334903795697726e+06
0.055 0.135 0.175 9.160006564443230629e+06 8.205604246250792406e+06
0.055 0.135 0.185 1.077684774364892207e+07 1.035629358956765383e+07
0.055 0.145 0.145 4.257698334855925292e+06 4.253487557091918774e+06
0.055 0.145 0.155 4.238807333751594648e+06 4.313928866664383560e+06
0.055 0.145 0.165 5.231314192119031213e+06 4.885290114640854299e+06
0.055 0.145 0.175 6.235351422863911837e+06 5.926167465525436215e+06
0.055 0.145 0.185 7.988670570561241359e+06 7.415799912588834763e+06
0.055 0.145 0.195 9.529584183742117137e+06 9.347982266930297017e+06
0.055 0.155 0.155 3.739102533016344998e+06 3.850055370372203644e+06
0.055 0.155 0.165 3.750531978490088601e+06 3.910830764272472356e+06
0.055 0.155 0.175 4.325171935182996094e+06 4.433363164925840683e+06
0.055 0.155 0.185 5.345901018386201002e+06 5.380012067999615334e+06
0.055 0.155 0.195 6.799505668908346444e+06 6.730583112087974325e+06
0.055 0.155 0.205 8.173533947096960619e+06 8.477344392775170505e+06
0.055 0.165 0.165 3.365855778362621088e+06 3.496939250987463631e+06
0.055 0.165 0.175 3.554021655896736775e+06 3.557463642798977904e+06
0.055 0.165 0.185 3.916038487760205287e+06 4.037206057966821827e+06
0.055 0.165 0.195 4.735285818323836662e+06 4.902059225251447409e+06
0.055 0.165 0.205 5.914367394252168015e+06 6.132724136201622896e+06
0.055 0.165 0.215 7.267995557063255459e+06 7.720611553687236272e+06
0.055 0.175 0.175 3.020378043759490829e+06 3.186493288505220786e+06
0.055 0.175 0.185 3.166435136312833987e+06 3.246324279851254076e+06
0.055 0.175 0.195 3.522376436117656995e+06 3.688368427397124004e+06
0.055 0.175 0.205 4.385921064374571666e+06 4.481756012341164052e+06
0.055 0.175 0.215 5.470823436548065394e+06 5.608243705761642195e+06
0.055 0.175 0.225 6.808771202271158807e+06 7.058826913337247446e+06
0.055 0.185 0.185 2.748220521331244614e+06 2.912359405531103723e+06
0.055 0.185 0.195 2.929824741455017123e+06 2.971165248698347714e+06
0.055 0.185 0.205 3.445597879410656169e+06 3.379825330869119149e+06
0.055 0.185 0.215 4.209837998836849816e+06 4.110394642169211991e+06
0.055 0.185 0.225 5.180886348195952363e+06 5.145743200631448999e+06
0.055 0.185 0.235 6.299005613866475411e+06 6.476740905703958124e+06
0.055 0.195 0.195 2.598371582806202117e+06 2.669241093525176402e+06
0.055 0.195 0.205 2.781814458682593890e+06 2.726777740411984269e+06
0.055 0.195 0.215 3.284375525066094473e+06 3.105728900516432710e+06
0.055 0.195 0.225 3.972157990897420794e+06 3.780769061374296434e+06
0.055 0.195 0.235 5.099856637916434556e+06 4.735877282208503224e+06
0.055 0.195 0.245 5.915031190770894289e+06 5.961985038618684746e+06
0.055 0.205 0.205 2.597793803609747905e+06 2.452717167885116767e+06
0.055 0.205 0.215 2.643985291439541150e+06 2.508810337818695698e+06
0.055 0.205 0.225 2.928811770649272017e+06 2.861199974070410710e+06
0.055 0.205 0.235 3.668123285619685426e+06 3.486894349185023922e+06
0.055 0.205 0.245 4.575781133141725324e+06 4.370940666561940685e+06
0.055 0.205 0.255 5.384006045505741611e+06 5.504449095229255967e+06
0.055 0.215 0.215 2.299407587703998666e+06 2.259088439121616073e+06
0.055 0.215 0.225 2.332892110403081402e+06 2.313619078934666701e+06
0.055 0.215 0.235 2.720789148385501001e+06 2.642155991981036495e+06
0.055 0.215 0.245 3.234696562066340819e+06 3.223779850778515451e+06
0.055 0.215 0.255 4.039329871922313701e+06 4.044544418853773270e+06
0.055 0.215 0.265 4.857884663496250287e+06 5.095807779702321626e+06
0.055 0.225 0.225 2.009235419384764507e+06 2.085251800575690577e+06
0.055 0.225 0.235 2.136420784965540748e+06 2.138144169029315468e+06
0.055 0.225 0.245 2.474988303509867750e+06 2.445170080233801156e+06
0.055 0.225 0.255 2.936120822422777303e+06 2.987246608039325103e+06
0.055 0.225 0.265 3.626645146514539141e+06 3.751361772126265336e+06
0.055 0.225 0.275 4.318057600775463507e+06 4.729157900760891847e+06
0.055 0.235 0.235 1.941781566516884370e+06 1.928597073541860329e+06
0.055 0.235 0.245 2.013552683325583581e+06 1.979808983782260912e+06
0.055 0.235 0.255 2.283105441897253040e+06 2.267356169999053702e+06
0.055 0.235 0.265 2.666180155536785256e+06 2.773780608999512624e+06
0.055 0.235 0.275 3.357373909247568343e+06 3.486927765137159731e+06
0.055 0.235 0.285 4.025753514249098487e+06 4.398737946680579334e+06
0.055 0.245 0.245 1.788435237261112314e+06 1.786922611230270471e+06
0.055 0.245 0.255 1.846672650752345333e+06 1.836437478790257592e+06
0.055 0.245 0.265 2.123738779660339933e+06 2.106275490629039239e+06
0.055 0.245 0.275 2.522796872495055664e+06 2.580414713963170536e+06
0.055 0.245 0.285 3.171762436561838258e+06 3.247480559456981253e+06
0.055 0.245 0.295 3.779136909549004398e+06 4.099709572648939677e+06
0.055 0.255 0.255 1.710900322994230315e+06 1.658366268222645856e+06
0.055 0.255 0.265 1.716854422795602353e+06 1.706186667436899850e+06
0.055 0.255 0.275 1.949387292575495550e+06 1.959860440057684667e+06
0.055 0.255 0.285 2.412123830988339614e+06 2.404633436170997098e+06
0.055 0.255 0.295 2.981284477119717747e+06 3.029835117468383163e+06
0.055 0.265 0.265 1.585342790743135149e+06 1.541348898455597693e+06
0.055 0.265 0.275 1.629431928779438837e+06 1.587491369393255096e+06
0.055 0.265 0.285 1.873562577650394989e+06 1.826352511910452507e+06
0.055 0.265 0.295 2.228553285015877802e+06 2.244295913215793204e+06
0.055 0.275 0.275 1.486953586654681014e+06 1.434528040036964230e+06
0.055 0.275 0.285 1.495863473434859188e+06 1.479018923088151496e+06
0.055 0.275 0.295 1.736087394728704356e+06 1.704251568207922624e+06
0.055 0.285 0.285 1.319742517970300047e+06 1.336759872278422816e+06
0.055 0.285 0.295 1.356176976154815638e+06 1.379631980489818146e+06
0.055 0.295 0.295 1.247340205763614504e+06 1.247067889647097094e+06
0.065 0.065 0.065 4.608692210392663255e+06 9.637188384764404967e+06
0.065 0.065 0.075 6.693825519839388318e+06 9.028666345428101718e+06
0.065 0.065 0.085 6.688698535438031889e+06 9.396265266909154132e+06
0.065 0.065 0.095 1.017847423162951507e+07 1.075905807940227911e+07
0.065 0.065 0.105 1.394840733399702050e+07 1.316985400667782314e+07
0.065 0.065 0.115 1.875620170843292773e+07 1.671207121872756630e+07
0.065 0.065 0.125 2.249853026510087401e+07 2.149645228898861259e+07
0.065 0.075 0.075 6.368303923326077871e+06 7.957246657461863011e+06
0.065 0.075 0.085 6.618055100880924612e+06 7.700359237975358963e+06
0.065 0.075 0.095 7.622864826934168115e+06 8.218108464417035691e+06
0.065 0.075 0.105 9.523954087239725515e+06 9.510557685754165053e+06
0.065 0.075 0.115 1.281672010657737218e+07 1.160787168724471517e+07
0.065 0.075 0.125 1.690762727435373515e+07 1.456412440701203048e+07
0.065 0.075 0.135 2.046149138435211033e+07 1.845327411010104790e+07
0.065 0.085 0.085 4.997228503199776635e+06 6.857183098511883058e+06
0.065 0.085 0.095 5.673260803709970787e+06 6.731366304056793451e+06
0.065 0.085 0.105 6.917329422511350363e+06 7.261284905469769612e+06
0.065 0.085 0.115 8.608989558514438570e+06 8.429366793403990567e+06
0.065 0.085 0.125 1.132322327432915196e+07 1.024719584786354005e+07
0.065 0.085 0.135 1.431497185037039593e+07 1.274736128543938696e+07
0.065 0.085 0.145 1.712850047334293276e+07 1.597870438026187941e+07
0.065 0.095 0.095 4.725816706628617831e+06 6.023484943611544557e+06
0.065 0.095 0.105 5.340627666628749110e+06 5.953748945735531859e+06
0.065 0.095 0.115 6.309966496818604879e+06 6.452994324504379183e+06
0.065 0.095 0.125 7.787541094810020179e+06 7.494019994026495144e+06
0.065 0.095 0.135 9.128623688762880862e+06 9.076471202950883657e+06
0.065 0.095 0.145 1.183099110923162661e+07 1.121856358083901554e+07
0.065 0.095 0.155 1.421577365542354994e+07 1.395229602841449901e+07
0.065 0.105 0.105 4.604098454257946461e+06 5.344291720709942281e+06
0.065 0.105 0.115 4.628435987258470617e+06 5.302451946459479630e+06
0.065 0.105 0.125 5.184572308399373665e+06 5.760079808978032321e+06
0.065 0.105 0.135 6.657458415110141970e+06 6.686120886404136196e+06
0.065 0.105 0.145 8.324970727525510825e+06 8.073243506894123740e+06
0.065 0.105 0.155 1.023319433520949632e+07 9.930335019086187705e+06
0.065 0.105 0.165 1.244756029036774486e+07 1.227809089970545843e+07
0.065 0.115 0.115 4.155336257703455165e+06 4.771879446386354044e+06
0.065 0.115 0.125 4.527886518210693263e+06 4.746177155571458861e+06
0.065 0.115 0.135 5.044673998197171837e+06 5.162136133604465984e+06
0.065 0.115 0.145 5.877964533922552131e+06 5.988181042112945579e+06
0.065 0.115 0.155 7.563906693231143057e+06 7.213206966982147656e+06
0.065 0.115 0.165 9.670443942015329376e+06 8.840129678167814389e+06
0.065 0.115 0.175 1.127677087868084386e+07 1.088200799173953012e+07
0.065 0.125 0.125 4.656147993760399520e+06 4.281342453691991977e+06
0.065 0.125 0.135 4.198251726388604380e+06 4.266236304452305660e+06
0.065 0.125 0.145 4.888275548539084382e+06 4.643959382028589025e+06
0.065 0.125 0.155 5.926575135507034138e+06 5.384147414513554424e+06
0.065 0.125 0.165 7.289981835277514532e+06 6.473887332695905119e+06
0.065 0.125 0.175 8.858332413780823350e+06 7.912315239085179754e+06
0.065 0.125 0.185 1.057868298074722290e+07 9.707291188631130382e+06
0.065 0.135 0.135 3.780380360340070911e+06 3.857024672032956965e+06
0.065 0.135 0.145 4.233170294642637484e+06 3.849514170591582078e+06
0.065 0.135 0.155 4.277155900359262712e+06 4.193238342745306436e+06
0.065 0.135 0.165 5.456579761931023560e+06 4.859848720329755917e+06
0.065 0.135 0.175 6.865284204252058640e+06 5.835797857351017185e+06
0.065 0.135 0.185 8.074569859800232574e+06 7.117868697800993919e+06
0.065 0.135 0.195 9.652495640846105292e+06 8.710359124512964860e+06
0.065 0.145 0.145 3.588743577351264190e+06 3.487681553971599787e+06
0.065 0.145 0.155 3.529905373674334958e+06 3.485903276760954875e+06
0.065 0.145 0.165 4.212008093007980846e+06 3.799721455505831167e+06
0.065 0.145 0.175 4.827768883919906802e+06 4.403098508441942744e+06
0.065 0.145 0.185 6.025140057315621525e+06 5.282537110275678337e+06
0.065 0.145 0.195 7.347756396811072715e+06 6.433396858824826777e+06
0.065 0.145 0.205 8.298578165644708090e+06 7.857524267432226799e+06
0.065 0.155 0.155 3.064182170031285379e+06 3.164585282014449127e+06
0.065 0.155 0.165 3.347752883420254570e+06 3.167245899233353790e+06
0.065 0.155 0.175 3.646384464908136521e+06 3.454811026829636190e+06
0.065 0.155 0.185 4.148420418763950933e+06 4.003579766575158108e+06
0.065 0.155 0.195 5.117632514300955459e+06 4.800490345108570531e+06
0.065 0.155 0.205 6.262416201866465621e+06 5.840086186602503061e+06
0.065 0.155 0.215 7.171972338292162865e+06 7.122524363878710195e+06
0.065 0.165 0.165 3.071119563115662895e+06 2.880685057825826574e+06
0.065 0.165 0.175 2.960177107836105861e+06 2.886817089154766407e+06
0.065 0.165 0.185 3.171217515623471700e+06 3.151290757270744536e+06
0.065 0.165 0.195 3.760840899685555138e+06 3.652632656673943624e+06
0.065 0.165 0.205 4.473140396158509888e+06 4.378420067934319377e+06
0.065 0.165 0.215 5.434243342669759877e+06 5.322776518295858055e+06
0.065 0.165 0.225 6.503002192262142897e+06 6.484697096913878806e+06
0.065 0.175 0.175 2.728355317380698863e+06 2.630171676295004319e+06
0.065 0.175 0.185 2.605981906327619683e+06 2.639019030262457207e+06
0.065 0.175 0.195 2.960438736327949911e+06 2.883106437552830670e+06
0.065 0.175 0.205 3.418677727271816693e+06 3.343017575354462955e+06
0.065 0.175 0.215 4.209611406836459413e+06 4.007062114097805228e+06
0.065 0.175 0.225 5.174358614066625014e+06 4.869201001502196305e+06
0.065 0.175 0.235 5.924039730203206651e+06 5.927635158811735921e+06
0.065 0.185 0.185 2.578602695935589261e+06 2.408211417790526524e+06
0.065 0.185 0.195 2.505198674117895775e+06 2.419169495502925944e+06
0.065 0.185 0.205 2.685556118538986426e+06 2.645179088647989091e+06
0.065 0.185 0.215 3.275674710826908238e+06 3.068689138941817451e+06
0.065 0.185 0.225 3.943683153691879474e+06 3.678768905786017887e+06
0.065 0.185 0.235 4.850898285700066946e+06 4.469381783167250454e+06
0.065 0.185 0.245 5.605052145055710338e+06 5.438192290674448013e+06
0.065 0.195 0.195 2.336896423532894347e+06 2.210760380160957109e+06
0.065 0.195 0.205 2.308594366374185774e+06 2.223340468354046810e+06
0.065 0.195 0.215 2.576059978423357476e+06 2.433244947133657522e+06
0.065 0.195 0.225 3.073213332984243520e+06 2.824595680671265349e+06
0.065 0.195 0.235 3.705146485091802664e+06 3.387209683159325272e+06
0.065 0.195 0.245 4.496768838773095980e+06 4.115156096198413987e+06
0.065 0.195 0.255 5.130881737471596338e+06 5.005744061626569368e+06
0.065 0.205 0.205 2.097136843253595289e+06 2.034423548109607305e+06
0.065 0.205 0.215 2.215713285974042024e+06 2.048228939025864005e+06
0.065 0.205 0.225 2.446687728127550334e+06 2.243719681025619153e+06
0.065 0.205 0.235 2.855079429963105358e+06 2.606508077681187540e+06
0.065 0.205 0.245 3.401200554348015692e+06 3.127124758562626317e+06
0.065 0.205 0.255 4.094797127143728547e+06 3.799806412408856209e+06
0.065 0.205 0.265 4.739422809968071990e+06 4.621633747495971620e+06
0.065 0.215 0.215 1.987235199884643313e+06 1.876342879584691720e+06
0.065 0.215 0.225 2.025690628943463322e+06 1.891051313516201451e+06
0.065 0.215 0.235 2.248752546426516958e+06 2.073584351941535482e+06
0.065 0.215 0.245 2.599263806555199903e+06 2.410876715126910247e+06
0.065 0.215 0.255 3.040601030534147751e+06 2.894126528728960082e+06
0.065 0.215 0.265 3.681896347264829092e+06 3.517771834045533556e+06
0.065 0.215 0.275 4.282562705481171608e+06 4.278753381053866819e+06
0.065 0.225 0.225 1.871850844811330549e+06 1.734106483271643752e+06
0.065 0.225 0.235 1.834666638197649969e+06 1.749456464061203413e+06
0.065 0.225 0.245 1.979446308444444323e+06 1.920290418445651187e+06
0.065 0.225 0.255 2.332269869600995909e+06 2.234713389046587981e+06
0.065 0.225 0.265 2.775628878465318587e+06 2.684539245144763496e+06
0.065 0.225 0.275 3.305078943526253570e+06 3.264422293195273262e+06
0.065 0.225 0.285 3.878121440923535731e+06 3.971224208209633362e+06
0.065 0.235 0.235 1.672885765018262202e+06 1.605674185925035272e+06
0.065 0.235 0.245 1.673800156611446058e+06 1.621453965053427266e+06
0.065 0.235 0.255 1.843318912367727142e+06 1.781681036573948804e+06
0.065 0.235 0.265 2.172474870327864308e+06 2.075494421446491266e+06
0.065 0.235 0.275 2.545253361761998385e+06 2.495270206317378208e+06
0.065 0.235 0.285 3.094316731988164596e+06 3.035881161035222001e+06
0.065 0.235 0.295 3.554773652785041369e+06 3.694150835841119755e+06
0.065 0.245 0.245 1.558187494911190355e+06 1.489316264863492223e+06
0.065 0.245 0.255 1.585079486221163534e+06 1.505354829849411035e+06
0.065 0.245 0.265 1.726448643952262588e+06 1.655926072333874414e+06
0.065 0.245 0.275 2.007490931515373290e+06 1.931081406898065004e+06
0.065 0.245 0.285 2.355892615411342587e+06 2.323706135193363763e+06
0.065 0.245 0.295 2.895534082105190959e+06 2.828885194154852070e+06
0.065 0.255 0.255 1.531121891598479822e+06 1.383562908447504044e+06
0.065 0.255 0.265 1.510988725866485620e+06 1.399722557133194758e+06
0.065 0.255 0.275 1.611238116937371902e+06 1.541468514806113206e+06
0.065 0.255 0.285 1.912681990929965395e+06 1.799656422910906142e+06
0.065 0.255 0.295 2.246921266925069969e+06 2.167629635137989651e+06
0.065 0.265 0.265 1.370514812003984349e+06 1.287162466031144839e+06
0.065 0.265 0.275 1.381004496461722301e+06 1.303332670011592563e+06
0.065 0.265 0.285 1.515457385006634984e+06 1.436980294420683058e+06
0.065 0.265 0.295 1.747791430736972485e+06 1.679669019259301713e+06
0.065 0.275 0.275 1.272652939134521643e+06 1.199046911035068566e+06
0.065 0.275 0.285 1.300344404419380007e+06 1.215139239748930559e+06
0.065 0.275 0.295 1.406980870938727632e+06 1.341325823244939558e+06
0.065 0.285 0.285 1.195432628853154834e+06 1.118303225608935580e+06
0.065 0.285 0.295 1.170394470206236467e+06 1.134247146863656119e+06
0.065 0.295 0.295 1.063292237395696808e+06 1.044149647422149777e+06
0.075 0.075 0.075 7.228972527740149759e+06 6.911669258912273683e+06
0.075 0.075 0.085 4.963446574444309808e+06 6.456111202022036538e+06
0.075 0.075 0.095 5.347968961239926517e+06 6.560265507995184511e+06
0.075 0.075 0.105 6.924626518709592521e+06 7.215843706535065547e+06
0.075 0.075 0.115 8.876764073932224885e+06 8.433701165409572423e+06
0.075 0.075 0.125 1.185059667408387922e+07 1.024087872786227614e+07
0.075 0.075 0.135 1.501459640577709861e+07 1.267818446763203852e+07
0.075 0.075 0.145 1.853559439639119804e+07 1.579837159302992187e+07
0.075 0.085 0.085 4.576047299086060375e+06 5.752023695543638431e+06
0.075 0.085 0.095 4.640848391064207070e+06 5.525594649144680239e+06
0.075 0.085 0.105 5.465061586455627345e+06 5.744615311230349354e+06
0.075 0.085 0.115 6.697117125309504569e+06 6.398452211866591126e+06
0.075 0.085 0.125 8.429326844444992021e+06 7.492614038614933379e+06
0.075 0.085 0.135 9.926946327923402190e+06 9.045212128354087472e+06
0.075 0.085 0.145 1.291510661499611102e+07 1.108459295628672652e+07
0.075 0.085 0.155 1.543713699257340282e+07 1.364773012949387729e+07
0.075 0.095 0.095 4.293372055825052783e+06 4.979634230184311047e+06
0.075 0.095 0.105 4.022741468199296389e+06 4.849108675058295950e+06
0.075 0.095 0.115 4.898887902534941211e+06 5.095967168746653944e+06
0.075 0.095 0.125 5.575668955380647443e+06 5.704414598095935769e+06
0.075 0.095 0.135 6.660777299691083841e+06 6.673833195277779363e+06
0.075 0.095 0.145 8.660988752015199512e+06 8.014647527065603994e+06
0.075 0.095 0.155 1.066457444164879993e+07 9.745781417292529717e+06
0.075 0.095 0.165 1.285118877857363224e+07 1.189303392693776451e+07
0.075 0.105 0.105 3.102377908005917445e+06 4.395765027805376798e+06
0.075 0.105 0.115 3.702487451254099607e+06 4.310640919078670442e+06
0.075 0.105 0.125 4.094547844172538724e+06 4.553863699755838141e+06
0.075 0.105 0.135 4.696488687673221342e+06 5.106612600717668422e+06
0.075 0.105 0.145 6.138153185045982711e+06 5.964001530926201493e+06
0.075 0.105 0.155 7.523487969751401804e+06 7.130957529041757807e+06
0.075 0.105 0.165 9.345293152495820075e+06 8.619719436184698716e+06
0.075 0.105 0.175 1.102534611055427603e+07 1.044826229907372594e+07
0.075 0.115 0.115 3.408558648364995141e+06 3.922041085428619757e+06
0.075 0.115 0.125 3.810376874701184686e+06 3.861419684722279198e+06
0.075 0.115 0.135 3.742228932195451111e+06 4.090201728226929903e+06
0.075 0.115 0.145 4.782554969161882065e+06 4.588597047488847747e+06
0.075 0.115 0.155 5.868134526305842213e+06 5.349216514861344360e+06
0.075 0.115 0.165 7.050337705382397398e+06 6.373316368920893408e+06
0.075 0.115 0.175 8.180757133068153635e+06 7.668497108346733265e+06
0.075 0.115 0.185 9.775719931302951649e+06 9.247245523626657203e+06
0.075 0.125 0.125 3.126995524756358936e+06 3.523059656517807394e+06
0.075 0.125 0.135 3.505793811187546700e+06 3.477466052643384319e+06
0.075 0.125 0.145 3.692397879307189025e+06 3.688951240740253124e+06
0.075 0.125 0.155 4.545754683496784419e+06 4.138060533881522249e+06
0.075 0.125 0.165 5.389935016726564616e+06 4.816147030019492842e+06
0.075 0.125 0.175 6.654909770914780907e+06 5.722107844675735570e+06
0.075 0.125 0.185 7.853085710436013527e+06 6.860350137920591980e+06
0.075 0.125 0.195 8.920303695309067145e+06 8.239485186913189478e+06
0.075 0.135 0.135 3.292585419643733650e+06 3.180223401024512481e+06
0.075 0.135 0.145 3.186915403850323521e+06 3.144898201914215460e+06
0.075 0.135 0.155 3.611165049274032936e+06 3.339272861734062899e+06
0.075 0.135 0.165 4.235901850375991315e+06 3.744929563871900551e+06
0.075 0.135 0.175 5.038786970268532634e+06 4.352758232686657459e+06
0.075 0.135 0.185 5.867850005606273189e+06 5.160189984616619535e+06
0.075 0.135 0.195 7.161913461884146556e+06 6.169439744724252261e+06
0.075 0.135 0.205 8.449967507427042350e+06 7.386359847228405066e+06
0.075 0.145 0.145 2.948432306079828180e+06 2.882190639177803416e+06
0.075 0.145 0.155 3.015064905176735017e+06 2.854457033719986677e+06
0.075 0.145 0.165 3.434874178297813516e+06 3.032989629606840666e+06
0.075 0.145 0.175 3.690168321870373562e+06 3.400725549905174412e+06
0.075 0.145 0.185 4.450240724785544910e+06 3.948571093333041295e+06
0.075 0.145 0.195 5.348923069664230570e+06 4.673085839484420605e+06
0.075 0.145 0.205 6.327457139454442076e+06 5.574982991567838937e+06
0.075 0.145 0.215 7.373462207277216949e+06 6.658134851233494468e+06
0.075 0.155 0.155 2.634552293115078472e+06 2.621138233183004428e+06
0.075 0.155 0.165 2.773059492593369912e+06 2.599311570914098993e+06
0.075 0.155 0.175 2.897969853769493289e+06 2.763560541453695390e+06
0.075 0.155 0.185 3.296920851654274855e+06 3.098273379562716931e+06
0.075 0.155 0.195 3.803745630856129341e+06 3.594647737584758550e+06
0.075 0.155 0.205 4.667659742184760980e+06 4.248762586683756672e+06
0.075 0.155 0.215 5.591698915687416680e+06 5.060306349875249900e+06
0.075 0.155 0.225 6.421777726586783305e+06 6.031719667044359259e+06
0.075 0.165 0.165 2.415489131326789036e+06 2.391188488393560983e+06
0.075 0.165 0.175 2.413350532090832479e+06 2.374100894837053958e+06
0.075 0.165 0.185 2.660064425167154986e+06 2.525601894019524567e+06
0.075 0.165 0.195 3.063614053707489744e+06 2.831506485899898224e+06
0.075 0.165 0.205 3.384177853614971507e+06 3.283450224081235938e+06
0.075 0.165 0.215 4.100964241985331755e+06 3.877286062040200923e+06
0.075 0.165 0.225 5.010416564583617263e+06 4.612008157257058658e+06
0.075 0.165 0.235 5.650638666175400838e+06 5.489015151329341345e+06
0.075 0.175 0.175 2.243901643178036902e+06 2.187687593379563186e+06
0.075 0.175 0.185 2.372623707415612880e+06 2.174468962753078900e+06
0.075 0.175 0.195 2.453686475113019813e+06 2.314622369837119710e+06
0.075 0.175 0.205 2.727233752238495741e+06 2.595304554118409287e+06
0.075 0.175 0.215 3.115566718588150572e+06 3.008656512605162803e+06
0.075 0.175 0.225 3.774500018965114374e+06 3.550468939586960711e+06
0.075 0.175 0.235 4.503118588781800121e+06 4.219271499315439723e+06
0.075 0.175 0.245 5.147700851361955516e+06 5.015700108925499953e+06
0.075 0.185 0.185 2.218858598701102659e+06 2.006838131310109980e+06
0.075 0.185 0.195 2.053091565777533688e+06 1.996808413566098781e+06
0.075 0.185 0.205 2.244756894144421443e+06 2.126850187840241473e+06
0.075 0.185 0.215 2.595496359521866310e+06 2.385350321128604934e+06
0.075 0.185 0.225 3.042026041020037141e+06 2.764975081303759012e+06
0.075 0.185 0.235 3.566803861346045509e+06 3.261556176266553812e+06
0.075 0.185 0.245 4.202856940415313467e+06 3.873318797109144740e+06
0.075 0.185 0.255 4.808822552406914532e+06 4.600337781389588490e+06
0.075 0.195 0.195 1.913764597821486648e+06 1.845488356342292391e+06
0.075 0.195 0.205 1.879479898093587486e+06 1.838100175668129232e+06
0.075 0.195 0.215 2.150102642382069957e+06 1.959106066090627573e+06
0.075 0.195 0.225 2.416872318467513192e+06 2.198003654483202845e+06
0.075 0.195 0.235 2.845709439498978667e+06 2.547976173093075864e+06
0.075 0.195 0.245 3.363295853424475994e+06 3.004959292359817773e+06
0.075 0.195 0.255 3.947099168639895972e+06 3.566985094074585009e+06
